business_id,business_name,business_address,business_address2,business_city,business_state,business_postal_code,business_zip4,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_year,inspection_month,inspection_day,inspection_mmddyyyy,inspection_score,inspection_result,inspection_description,inspection_type,violation_id,violation_description,violation_description2,violation_description3,violation_code,violation_critical
PR0000660,PROVIDENCE HOSPITAL KITCHEN,3200 PROVIDENCE DR ,3200 PROVIDENCE DR ,ANCHORAGE,AK,99508,,61.189762,-149.8191,"{'type': 'Point','coordinates': [-149.8191,61.189762]}",,2485,20131016,2013,10,16,10/16/2013,100,,,Routine,3658,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0000660,PROVIDENCE HOSPITAL KITCHEN,3200 PROVIDENCE DR ,3200 PROVIDENCE DR ,ANCHORAGE,AK,99508,,61.189762,-149.8191,"{'type': 'Point','coordinates': [-149.8191,61.189762]}",,2486,20150611,2015,6,11,6/11/2015,97,,,Routine,3659,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED (Repeat Violation),Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED (Repeat Violation),14,0
PR0000661,NORTH STAR HOSPITAL,2530 DEBARR RD ,2530 DEBARR RD ,ANCHORAGE,AK,99508,,61.20823317,-149.8339872,"{'type': 'Point','coordinates': [-149.8339872,61.20823317]}",,2488,20140731,2014,7,31,7/31/2014,100,,,Routine,3660,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0000661,NORTH STAR HOSPITAL,2530 DEBARR RD ,2530 DEBARR RD ,ANCHORAGE,AK,99508,,61.20823317,-149.8339872,"{'type': 'Point','coordinates': [-149.8339872,61.20823317]}",,2489,20150424,2015,4,24,4/24/2015,93,,,Routine,3661,Standard Not Met: HANDS CLEAN AND PROPERLY WASHED,Standard Not Met, HANDS CLEAN AND PROPERLY WASHED,6,0
PR0000661,NORTH STAR HOSPITAL,2530 DEBARR RD ,2530 DEBARR RD ,ANCHORAGE,AK,99508,,61.20823317,-149.8339872,"{'type': 'Point','coordinates': [-149.8339872,61.20823317]}",,2490,20150424,2015,4,24,4/24/2015,93,,,Routine,3662,Standard Not Met: PROPER REHEATING FOR HOT HOLDING,Standard Not Met, PROPER REHEATING FOR HOT HOLDING,17,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2491,20130610,2013,6,10,6/10/2013,100,,,Routine,3663,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2492,20130610,2013,6,10,6/10/2013,100,,,Routine,3664,"Standard Not Met: SINGLE-SERVICE ITEMS PROPERLY STORED, USED",Standard Not Met," SINGLE-SERVICE ITEMS PROPERLY STORED, USED",43,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2493,20140519,2014,5,19,5/19/2014,100,,,Routine,3665,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2494,20140519,2014,5,19,5/19/2014,100,,,Routine,3666,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2495,20140519,2014,5,19,5/19/2014,100,,,Routine,3667,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2496,20151102,2015,11,2,11/2/2015,91,,,Routine,3668,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2497,20151102,2015,11,2,11/2/2015,91,,,Routine,3669,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2498,20151102,2015,11,2,11/2/2015,91,,,Routine,3670,"Standard Not Met: PLUMBING INSTALLED, PROPER BACKFLOW DEVICES",Standard Not Met," PLUMBING INSTALLED, PROPER BACKFLOW DEVICES",49,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2499,20151102,2015,11,2,11/2/2015,91,,,Routine,3671,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0000665,NORTH STAR HOSPITAL,1650 S BRAGAW ST,1650 S BRAGAW ST,ANCHORAGE,AK,99508,,61.20565037,-149.8084063,"{'type': 'Point','coordinates': [-149.8084063,61.20565037]}",,2500,20151102,2015,11,2,11/2/2015,91,,,Routine,3672,Standard Not Met: PROPER HOT HOLDING TEMPERATURES,Standard Not Met, PROPER HOT HOLDING TEMPERATURES,19,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2502,20140122,2014,1,22,1/22/2014,100,,,Routine,3674,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2503,20140122,2014,1,22,1/22/2014,100,,,Routine,3675,Standard Not Met: PROPER DATE MARKING AND DISPOSITION,Standard Not Met, PROPER DATE MARKING AND DISPOSITION,21,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2504,20140122,2014,1,22,1/22/2014,100,,,Routine,3676,"Standard Not Met: INSECTS, RODENTS, ANIMALS NOT PRESENT",Standard Not Met," INSECTS, RODENTS, ANIMALS NOT PRESENT",36,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2505,20140122,2014,1,22,1/22/2014,100,,,Routine,3677,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",8,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2506,20150601,2015,6,1,6/1/2015,91,,,Routine,3678,Standard Not Met: FOOD PROTECTED FROM CONTAMINATION,Standard Not Met, FOOD PROTECTED FROM CONTAMINATION,13,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2507,20150601,2015,6,1,6/1/2015,91,,,Routine,3679,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2508,20150601,2015,6,1,6/1/2015,91,,,Routine,3680,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE (Repeat Violation)",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE (Repeat Violation)",8,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2509,20150601,2015,6,1,6/1/2015,91,,,Routine,3681,Standard Not Met: FOOD PROTECTED FROM CONTAMINATION,Standard Not Met, FOOD PROTECTED FROM CONTAMINATION,37,0
PR0000667,AWAIC,100 W 13TH AVE ,100 W 13TH AVE ,ANCHORAGE,AK,99501,,61.2096516,-149.8842899,"{'type': 'Point','coordinates': [-149.8842899,61.2096516]}",,2501,20150601,2015,6,1,6/1/2015,91,,,Routine,3673,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2510,20130604,2013,6,4,6/4/2013,100,,,Routine,3682,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2511,20130604,2013,6,4,6/4/2013,100,,,Routine,3683,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2512,20140228,2014,2,28,2/28/2014,100,,,Routine,3684,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2513,20140228,2014,2,28,2/28/2014,100,,,Routine,3685,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2514,20140228,2014,2,28,2/28/2014,100,,,Routine,3686,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2515,20140228,2014,2,28,2/28/2014,100,,,Routine,3687,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2517,20141212,2014,12,12,12/12/2014,100,,,Routine,152,NULL,NULL,,NULL,NULL
PR0000669,ANCHORAGE RESCUE MISSION,2823 E TUDOR RD ,2823 E TUDOR RD ,ANCHORAGE,AK,99507,,61.18085742,-149.8279789,"{'type': 'Point','coordinates': [-149.8279789,61.18085742]}",,2516,20151117,2015,11,17,11/17/2015,98,,,Routine,3688,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000671,SALVATION ARMY / ADULT REHAB CENTER,660 E 48TH AVE,660 E 48TH AVE,ANCHORAGE,AK,99503,,61.17719186,-149.871109,"{'type': 'Point','coordinates': [-149.871109,61.17719186]}",,2518,20140130,2014,1,30,1/30/2014,100,,,Routine,3689,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0000671,SALVATION ARMY / ADULT REHAB CENTER,660 E 48TH AVE,660 E 48TH AVE,ANCHORAGE,AK,99503,,61.17719186,-149.871109,"{'type': 'Point','coordinates': [-149.871109,61.17719186]}",,2520,20140130,2014,1,30,1/30/2014,100,,,Routine,3691,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000671,SALVATION ARMY / ADULT REHAB CENTER,660 E 48TH AVE,660 E 48TH AVE,ANCHORAGE,AK,99503,,61.17719186,-149.871109,"{'type': 'Point','coordinates': [-149.871109,61.17719186]}",,2519,20141223,2014,12,23,12/23/2014,100,,,Routine,3690,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0000671,SALVATION ARMY / ADULT REHAB CENTER,660 E 48TH AVE,660 E 48TH AVE,ANCHORAGE,AK,99503,,61.17719186,-149.871109,"{'type': 'Point','coordinates': [-149.871109,61.17719186]}",,2521,20160122,2016,1,22,1/22/2016,100,,,Routine,153,NULL,NULL,,NULL,NULL
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2523,20130419,2013,4,19,4/19/2013,100,,,Routine,3693,"Standard Not Met: ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",Standard Not Met," ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",54,0
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2524,20130419,2013,4,19,4/19/2013,100,,,Routine,3694,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2525,20130419,2013,4,19,4/19/2013,100,,,Routine,3695,"Standard Not Met: EATING, DRINKING, TOBACCO USE",Standard Not Met," EATING, DRINKING, TOBACCO USE",4,0
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2527,20131212,2013,12,12,12/12/2013,100,,,Routine,148,NULL,NULL,,NULL,NULL
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2522,20140425,2014,4,25,4/25/2014,100,,,Routine,3692,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2526,20141030,2014,10,30,10/30/2014,100,,,Routine,3696,"Standard Not Met: EATING, DRINKING, TOBACCO USE",Standard Not Met," EATING, DRINKING, TOBACCO USE",4,0
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2529,20150402,2015,4,2,4/2/2015,100,,,Routine,150,NULL,NULL,,NULL,NULL
PR0000678,JOY CHILD DEVELOPMENT CENTER,10111 E EAGLE RIVER LOOP RD ,10111 E EAGLE RIVER LOOP RD ,EAGLE RIVER,AK,99577,,61.31193884,-149.538776,"{'type': 'Point','coordinates': [-149.538776,61.31193884]}",,2528,20151022,2015,10,22,10/22/2015,100,,,Routine,149,NULL,NULL,,NULL,NULL
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2533,20130408,2013,4,8,4/8/2013,100,,,Routine,3700,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2534,20130408,2013,4,8,4/8/2013,100,,,Routine,3701,Standard Not Met: THERMOMETERS PROVIDED AND ACCURATE,Standard Not Met, THERMOMETERS PROVIDED AND ACCURATE,34,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2535,20130408,2013,4,8,4/8/2013,100,,,Routine,3702,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2536,20130408,2013,4,8,4/8/2013,100,,,Routine,3703,"Standard Not Met: TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Standard Not Met," TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",26,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2537,20130408,2013,4,8,4/8/2013,100,,,Routine,3704,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",8,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2538,20130408,2013,4,8,4/8/2013,100,,,Routine,3705,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2539,20130408,2013,4,8,4/8/2013,100,,,Routine,3706,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2541,20130916,2013,9,16,9/16/2013,100,,,Routine,3708,"Standard Not Met: WAREWASHING FACILITIES, INSTALLED,TEST STRIPS",Standard Not Met," WAREWASHING FACILITIES, INSTALLED,TEST STRIPS",46,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2542,20130916,2013,9,16,9/16/2013,100,,,Routine,3709,Standard Not Met: PROPER COLD HOLDING TEMPERATURES (Repeat Violation),Standard Not Met, PROPER COLD HOLDING TEMPERATURES (Repeat Violation),20,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2543,20130916,2013,9,16,9/16/2013,100,,,Routine,3710,Standard Not Met: THERMOMETERS PROVIDED AND ACCURATE (Repeat Violation),Standard Not Met, THERMOMETERS PROVIDED AND ACCURATE (Repeat Violation),34,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2530,20140519,2014,5,19,5/19/2014,100,,,Routine,3697,"Standard Not Met: SINGLE-SERVICE ITEMS PROPERLY STORED, USED",Standard Not Met," SINGLE-SERVICE ITEMS PROPERLY STORED, USED",43,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2531,20140519,2014,5,19,5/19/2014,100,,,Routine,3698,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2544,20150305,2015,3,5,3/5/2015,100,,,Routine,3711,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",8,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2545,20150305,2015,3,5,3/5/2015,100,,,Routine,3712,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2532,20151028,2015,10,28,10/28/2015,98,,,Routine,3699,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0000679,"HILLCREST CHILDREN'S CTR., INC",900 HOLLYWOOD DR ,900 HOLLYWOOD DR ,ANCHORAGE,AK,99501,1227,61.22927197,-149.8665938,"{'type': 'Point','coordinates': [-149.8665938,61.22927197]}",,2540,20151028,2015,10,28,10/28/2015,98,,,Routine,3707,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0000683,ANCHORAGE CHRISTIAN PRESCHOOL,6505 DEBARR RD ,6505 DEBARR RD ,ANCHORAGE,AK,99504,,61.20974718,-149.7584696,"{'type': 'Point','coordinates': [-149.7584696,61.20974718]}",,2550,20130422,2013,4,22,4/22/2013,100,,,Routine,3717,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0000683,ANCHORAGE CHRISTIAN PRESCHOOL,6505 DEBARR RD ,6505 DEBARR RD ,ANCHORAGE,AK,99504,,61.20974718,-149.7584696,"{'type': 'Point','coordinates': [-149.7584696,61.20974718]}",,2546,20131115,2013,11,15,11/15/2013,100,,,Routine,3713,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0000683,ANCHORAGE CHRISTIAN PRESCHOOL,6505 DEBARR RD ,6505 DEBARR RD ,ANCHORAGE,AK,99504,,61.20974718,-149.7584696,"{'type': 'Point','coordinates': [-149.7584696,61.20974718]}",,2551,20140501,2014,5,1,5/1/2014,100,,,Routine,151,NULL,NULL,,NULL,NULL
PR0000683,ANCHORAGE CHRISTIAN PRESCHOOL,6505 DEBARR RD ,6505 DEBARR RD ,ANCHORAGE,AK,99504,,61.20974718,-149.7584696,"{'type': 'Point','coordinates': [-149.7584696,61.20974718]}",,2547,20140926,2014,9,26,9/26/2014,100,,,Routine,3714,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
